"ISO3","YEAR","GDLCODE","GEO_AREA","fies","population","stunting","u5pop"
"ARM",2020,"ARMr102","rural",10871,47110,0,30028
"ARM",2020,"ARMr102","urban",54856,237727,0,151525
"ARM",2020,"ARMr109","rural",8445,58924,0,179265
"ARM",2020,"ARMr109","urban",108,752,0,2288
"ARM",2020,"ARMr108","rural",33263,129387,16209,168028
"ARM",2020,"ARMr108","urban",2678,10415,1305,13525
"ARM",2020,"ARMr105","rural",47890,177213,0,164552
"ARM",2020,"ARMr105","urban",4948,18309,0,17001
"ARM",2020,"ARMr104","rural",47445,227077,0,170639
"ARM",2020,"ARMr104","urban",3034,14523,0,10913
"ARM",2020,"ARMr107","rural",43064,209994,0,154039
"ARM",2020,"ARMr107","urban",7692,37508,0,27514
"ARM",2020,"ARMr106","rural",12960,88829,0,48680
"ARM",2020,"ARMr106","urban",35375,242461,0,132873
"ARM",2025,"ARMr111","rural",0,0,0,0
"ARM",2025,"ARMr111","urban",124667,803139,0,161539
"ARM",2025,"ARMr110","rural",13300,137096,0,153175
"ARM",2025,"ARMr110","urban",726,7486,0,8364
"ARM",2025,"ARMr101","rural",16657,161379,0,145229
"ARM",2025,"ARMr101","urban",1871,18124,0,16310
"ARM",2025,"ARMr103","rural",424,3057,0,1833
"ARM",2025,"ARMr103","urban",36991,266420,0,159706
"ARM",2025,"ARMr102","rural",3819,38550,0,20577
"ARM",2025,"ARMr102","urban",26162,264080,0,140962
"ARM",2025,"ARMr109","rural",4754,54769,0,159391
"ARM",2025,"ARMr109","urban",64,738,0,2148
"ARM",2025,"ARMr108","rural",17660,135002,12330,148812
"ARM",2025,"ARMr108","urban",1510,11546,1055,12727
"ARM",2025,"ARMr105","rural",38902,153658,0,145553
"ARM",2025,"ARMr105","urban",4273,16876,0,15986
"ARM",2025,"ARMr104","rural",45736,239088,0,151330
"ARM",2025,"ARMr104","urban",3085,16129,0,10209
"ARM",2025,"ARMr107","rural",18687,199375,0,135869
"ARM",2025,"ARMr107","urban",3531,37669,0,25670
"ARM",2025,"ARMr106","rural",7142,73388,0,32932
"ARM",2025,"ARMr106","urban",27892,286598,0,128607
"ARM",2030,"ARMr111","rural",0,0,0,0
"ARM",2030,"ARMr111","urban",120362,730684,0,151212
"ARM",2030,"ARMr110","rural",15053,136523,0,143033
"ARM",2030,"ARMr110","urban",861,7807,0,8179
"ARM",2030,"ARMr101","rural",18310,176786,0,133904
"ARM",2030,"ARMr101","urban",2367,22851,0,17308
"ARM",2030,"ARMr103","rural",461,3073,0,1732
"ARM",2030,"ARMr103","urban",39771,265244,0,149480
"ARM",2030,"ARMr102","rural",3118,28335,0,13358
"ARM",2030,"ARMr102","urban",32174,292413,0,137854
"ARM",2030,"ARMr109","rural",5046,50813,0,149085
"ARM",2030,"ARMr109","urban",72,725,0,2127
"ARM",2030,"ARMr108","rural",16926,140512,9842,138580
"ARM",2030,"ARMr108","urban",1543,12808,897,12632
"ARM",2030,"ARMr105","rural",29554,132798,0,135358
"ARM",2030,"ARMr105","urban",3462,15554,0,15854
"ARM",2030,"ARMr104","rural",47824,251089,0,141145
"ARM",2030,"ARMr104","urban",3411,17909,0,10067
"ARM",2030,"ARMr107","rural",19414,188799,0,125972
"ARM",2030,"ARMr107","urban",3890,37827,0,25239
"ARM",2030,"ARMr106","rural",5518,52526,0,20369
"ARM",2030,"ARMr106","urban",35443,337404,0,130843
"AUS",2020,"AUSr106","rural",7682,87532,0,266590
"AUS",2020,"AUSr106","urban",39835,453892,0,1382389
"AUS",2020,"AUSr105","rural",33035,351353,0,212610
"AUS",2020,"AUSr105","urban",223182,2373702,0,1436370
"AUS",2020,"AUSr108","rural",92,1006,0,3855
"AUS",2020,"AUSr108","urban",39313,429274,0,1645124
"AUS",2020,"AUSr107","rural",4915,50128,0,318134
"AUS",2020,"AUSr107","urban",20562,209700,0,1330846
"AUS",2020,"AUSr102","rural",36484,410114,0,102292
"AUS",2020,"AUSr102","urban",551653,6201048,0,1546688
"AUS",2020,"AUSr101","rural",76431,834693,0,167743
"AUS",2020,"AUSr101","urban",674918,7370671,0,1481237
"AUS",2020,"AUSr104","rural",13935,158347,0,144662
"AUS",2020,"AUSr104","urban",144904,1646631,0,1504318
"AUS",2020,"AUSr103","rural",63866,630367,64954,201713
"AUS",2020,"AUSr103","urban",458235,4522816,466041,1447267
"AUS",2025,"AUSr106","rural",9303,87424,0,261686
"AUS",2025,"AUSr106","urban",49954,469431,0,1405145
"AUS",2025,"AUSr105","rural",40143,352199,0,200304
"AUS",2025,"AUSr105","urban",293908,2578621,0,1466526
"AUS",2025,"AUSr108","rural",120,1066,0,3826
"AUS",2025,"AUSr108","urban",52138,463381,0,1663005
"AUS",2025,"AUSr107","rural",5820,50407,0,306081
"AUS",2025,"AUSr107","urban",25874,224095,0,1360749
"AUS",2025,"AUSr102","rural",45707,417041,0,96635
"AUS",2025,"AUSr102","urban",742682,6776399,0,1570196
"AUS",2025,"AUSr101","rural",86846,785500,0,150010
"AUS",2025,"AUSr101","urban",878138,7942554,0,1516820
"AUS",2025,"AUSr104","rural",16321,150892,0,133049
"AUS",2025,"AUSr104","urban",188147,1739470,0,1533781
"AUS",2025,"AUSr103","rural",64148,627568,57064,189696
"AUS",2025,"AUSr103","urban",499510,4886765,444345,1477134
"AUS",2030,"AUSr106","rural",9530,86878,0,250205
"AUS",2030,"AUSr106","urban",52822,481551,0,1386845
