"ISO3","YEAR","GDLCODE","geo_area","fies","population","stunting","u5pop"
"FRA",2025,"FRAr114","Urban",84798,1346939,0,78887
"FRA",2025,"FRAr117","Rural",16084,235204,0,13775
"FRA",2025,"FRAr117","Urban",35739,522636,0,30610
"FRA",2025,"FRAr116","Rural",45561,714039,0,41820
"FRA",2025,"FRAr116","Urban",164854,2583603,0,151316
"FRA",2025,"FRAr102","Rural",19904,316209,0,18520
"FRA",2025,"FRAr102","Urban",66878,1062456,0,62226
"FRA",2025,"FRAr101","Rural",6807,110695,0,6483
"FRA",2025,"FRAr101","Urban",791225,12866063,0,753536
"FRA",2025,"FRAr108","Rural",9269,142992,0,8375
"FRA",2025,"FRAr108","Urban",267715,4130229,0,241898
"FRA",2025,"FRAr107","Rural",26849,415331,0,24325
"FRA",2025,"FRAr107","Urban",82451,1275454,0,74700
"FRA",2025,"FRAr109","Rural",20805,313863,0,18382
"FRA",2025,"FRAr109","Urban",137946,2081026,0,121881
"FRA",2025,"FRAr104","Rural",16385,262644,0,15382
"FRA",2025,"FRAr104","Urban",105605,1692795,0,99143
"FRA",2025,"FRAr103","Rural",23553,381715,0,22356
"FRA",2025,"FRAr103","Urban",100929,1635728,0,95801
"FRA",2025,"FRAr106","Rural",24804,400019,0,23428
"FRA",2025,"FRAr106","Urban",70132,1131045,0,66243
"FRA",2025,"FRAr105","Rural",39991,643679,0,37699
"FRA",2025,"FRAr105","Urban",127641,2054444,0,120324
"FRA",2030,"FRAr130","Rural",33351,482335,0,27424
"FRA",2030,"FRAr130","Urban",172257,2491238,0,141642
"FRA",2030,"FRAr122","Rural",6246,90347,0,5137
"FRA",2030,"FRAr122","Urban",20513,296710,0,16870
"FRA",2030,"FRAr121","Rural",16584,246674,0,14025
"FRA",2030,"FRAr121","Urban",353263,5254407,0,298745
"FRA",2030,"FRAr120","Rural",22474,305491,0,17369
"FRA",2030,"FRAr120","Urban",212809,2892749,0,164470
"FRA",2030,"FRAr129","Rural",3552,36447,0,2072
"FRA",2030,"FRAr129","Urban",26259,269459,0,15320
"FRA",2030,"FRAr127","Rural",4530,61927,418,3521
"FRA",2030,"FRAr127","Urban",22390,306058,2065,17401
"FRA",2030,"FRAr111","Rural",19919,262525,0,14926
"FRA",2030,"FRAr111","Urban",74358,980014,0,55720
"FRA",2030,"FRAr110","Rural",5284,75326,0,4283
"FRA",2030,"FRAr110","Urban",137396,1958739,0,111366
"FRA",2030,"FRAr113","Rural",45680,653423,0,37151
"FRA",2030,"FRAr113","Urban",209492,2996685,0,170380
"FRA",2030,"FRAr112","Rural",52905,739934,0,42070
"FRA",2030,"FRAr112","Urban",248744,3478942,0,197799
"FRA",2030,"FRAr119","Rural",25327,338353,0,19237
"FRA",2030,"FRAr119","Urban",83196,1111454,0,63193
"FRA",2030,"FRAr118","Rural",34818,553371,0,31463
"FRA",2030,"FRAr118","Urban",437814,6958328,0,395624
"FRA",2030,"FRAr115","Rural",50443,665179,0,37820
"FRA",2030,"FRAr115","Urban",242564,3198635,0,181862
"FRA",2030,"FRAr114","Rural",39236,535728,0,30459
"FRA",2030,"FRAr114","Urban",103490,1413049,0,80340
"FRA",2030,"FRAr117","Rural",17640,225909,0,12844
"FRA",2030,"FRAr117","Urban",41800,535307,0,30435
"FRA",2030,"FRAr116","Rural",37320,704290,0,40043
"FRA",2030,"FRAr116","Urban",144561,2728120,0,155110
"FRA",2030,"FRAr102","Rural",21625,303855,0,17276
"FRA",2030,"FRAr102","Urban",77158,1084144,0,61640
"FRA",2030,"FRAr101","Rural",4961,100252,0,5700
"FRA",2030,"FRAr101","Urban",655342,13243962,0,753000
"FRA",2030,"FRAr108","Rural",9090,128984,0,7334
"FRA",2030,"FRAr108","Urban",296695,4209981,0,239363
"FRA",2030,"FRAr107","Rural",29943,398533,0,22659
"FRA",2030,"FRAr107","Urban",97907,1303099,0,74089
"FRA",2030,"FRAr109","Rural",21965,287876,0,16368
"FRA",2030,"FRAr109","Urban",161293,2113882,0,120187
"FRA",2030,"FRAr104","Rural",17589,241131,0,13710
"FRA",2030,"FRAr104","Urban",127521,1748170,0,99394
"FRA",2030,"FRAr103","Rural",24913,353727,0,20112
"FRA",2030,"FRAr103","Urban",119120,1691295,0,96160
"FRA",2030,"FRAr106","Rural",27174,374157,0,21273
"FRA",2030,"FRAr106","Urban",85028,1170757,0,66565
"FRA",2030,"FRAr105","Rural",43369,619939,0,35247
"FRA",2030,"FRAr105","Urban",148198,2118434,0,120446
"GAB",2020,"GABr105","Rural",7562,35399,948,3706
"GAB",2020,"GABr105","Urban",19751,92451,2475,9679
"GAB",2020,"GABr104","Rural",13560,62902,1784,6586
"GAB",2020,"GABr104","Urban",50277,233227,6616,24418
"GAB",2020,"GABr107","Rural",20419,88225,2585,9237
"GAB",2020,"GABr107","Urban",19726,85232,2497,8924
"GAB",2020,"GABr106","Rural",24571,101805,3264,10659
"GAB",2020,"GABr106","Urban",16586,68721,2204,7195
"GAB",2020,"GABr101","Rural",1028,5067,116,531
"GAB",2020,"GABr101","Urban",105244,518542,11843,54290
"GAB",2020,"GABr103","Rural",7850,36608,951,3833
"GAB",2020,"GABr103","Urban",25138,117234,3046,12274
"GAB",2020,"GABr102","Rural",23403,111320,3325,11655
"GAB",2020,"GABr102","Urban",68679,326676,9758,34202
"GAB",2020,"GABr109","Rural",12575,59096,1734,6187
"GAB",2020,"GABr109","Urban",43732,205512,6028,21517
"GAB",2020,"GABr108","Rural",1060,5200,120,544
"GAB",2020,"GABr108","Urban",10371,50869,1170,5326
"GAB",2025,"GABr105","Rural",4321,36790,630,3578
"GAB",2025,"GABr105","Urban",11533,98190,1682,9549
"GAB",2025,"GABr104","Rural",7558,66067,1212,6425
"GAB",2025,"GABr104","Urban",28594,249951,4585,24307
"GAB",2025,"GABr107","Rural",11498,90803,1769,8830
"GAB",2025,"GABr107","Urban",11949,94362,1838,9176
"GAB",2025,"GABr106","Rural",13280,101827,2124,9902
"GAB",2025,"GABr106","Urban",10187,78114,1629,7596
"GAB",2025,"GABr101","Rural",649,5400,82,525
"GAB",2025,"GABr101","Urban",67907,564962,8582,54940
"GAB",2025,"GABr103","Rural",4509,38178,647,3713
"GAB",2025,"GABr103","Urban",14643,123980,2102,12056
"GAB",2025,"GABr102","Rural",12716,117355,2315,11412
"GAB",2025,"GABr102","Urban",37768,348557,6876,33896
"GAB",2025,"GABr109","Rural",5342,47897,939,4658
"GAB",2025,"GABr109","Urban",25748,230854,4525,22450
"GAB",2025,"GABr108","Rural",617,5037,73,490
"GAB",2025,"GABr108","Urban",6646,54296,790,5280
"GAB",2030,"GABr105","Rural",5583,37897,484,3399
"GAB",2030,"GABr105","Urban",15191,103121,1318,9248
"GAB",2030,"GABr104","Rural",8849,68779,950,6168
"GAB",2030,"GABr104","Urban",34087,264943,3660,23761
"GAB",2030,"GABr107","Rural",11661,92755,1395,8318
"GAB",2030,"GABr107","Urban",12929,102844,1547,9223
"GAB",2030,"GABr106","Rural",12298,101214,1595,9077
"GAB",2030,"GABr106","Urban",10532,86678,1366,7773
"GAB",2030,"GABr101","Rural",907,5706,67,512
"GAB",2030,"GABr101","Urban",96779,609013,7161,54617
"GAB",2030,"GABr103","Rural",5479,39442,508,3537
"GAB",2030,"GABr103","Urban",18016,129694,1671,11631
"GAB",2030,"GABr102","Rural",13236,122546,1855,10990
"GAB",2030,"GABr102","Urban",39733,367884,5568,32992
"GAB",2030,"GABr109","Rural",4007,36759,559,3297
"GAB",2030,"GABr109","Urban",27666,253818,3857,22763
"GAB",2030,"GABr108","Rural",902,4841,52,434
"GAB",2030,"GABr108","Urban",10675,57290,616,5138
"GBR",2020,"GBRr111","Rural",50996,775133,0,48166
"GBR",2020,"GBRr111","Urban",310105,4713597,0,292898
"GBR",2020,"GBRr110","Rural",52293,856840,0,53243
"GBR",2020,"GBRr110","Urban",140450,2301320,0,143002
"GBR",2020,"GBRr113","Rural",61035,1008461,0,62665
"GBR",2020,"GBRr113","Urban",278152,4595771,0,285577
"GBR",2020,"GBRr112","Rural",29546,488386,0,30348
"GBR",2020,"GBRr112","Urban",86197,1424821,0,88537
"GBR",2020,"GBRr114","Rural",64570,1008461,0,62665
"GBR",2020,"GBRr114","Urban",294258,4595771,0,285577
"GBR",2020,"GBRr106","Rural",107204,1723616,0,107104
"GBR",2020,"GBRr106","Urban",284772,4578538,0,284506
"GBR",2020,"GBRr105","Rural",60418,999112,0,62084
"GBR",2020,"GBRr105","Urban",297913,4926524,0,306129
"GBR",2020,"GBRr108","Rural",101731,1612708,0,100212
"GBR",2020,"GBRr108","Urban",483067,7657881,0,475853
"GBR",2020,"GBRr107","Rural",254,3942,0,245
"GBR",2020,"GBRr107","Urban",589723,9163152,0,569389
"GBR",2020,"GBRr102","Rural",39299,644522,0,40050
"GBR",2020,"GBRr102","Urban",408038,6692089,0,415840
"GBR",2020,"GBRr101","Rural",13682,195203,0,12130
"GBR",2020,"GBRr101","Urban",174066,2483461,0,154320
"GBR",2020,"GBRr104","Rural",65135,1069565,0,66462
"GBR",2020,"GBRr104","Urban",229156,3762929,0,233825
"GBR",2020,"GBRr103","Rural",45271,747054,0,46421
"GBR",2020,"GBRr103","Urban",289682,4780328,0,297045
"GBR",2020,"GBRr109","Rural",121245,2021883,0,125638
"GBR",2020,"GBRr109","Urban",217568,3628180,0,225451
"GBR",2025,"GBRr111","Rural",44131,750383,0,45077
"GBR",2025,"GBRr111","Urban",283908,4827435,0,289993
"GBR",2025,"GBRr110","Rural",45550,828092,0,49745
"GBR",2025,"GBRr110","Urban",130193,2366899,0,142184
"GBR",2025,"GBRr113","Rural",53456,965289,0,57987
"GBR",2025,"GBRr113","Urban",266267,4808182,0,288836
"GBR",2025,"GBRr112","Rural",26256,475455,0,28561
"GBR",2025,"GBRr112","Urban",82133,1487300,0,89345
"GBR",2025,"GBRr114","Rural",55817,965289,0,57987
"GBR",2025,"GBRr114","Urban",278027,4808182,0,288836
"GBR",2025,"GBRr106","Rural",89985,1584915,0,95209
"GBR",2025,"GBRr106","Urban",280924,4947924,0,297231
"GBR",2025,"GBRr105","Rural",51335,928650,0,55786
"GBR",2025,"GBRr105","Urban",284950,5154747,0,309655
"GBR",2025,"GBRr108","Rural",86468,1514224,0,90962
"GBR",2025,"GBRr108","Urban",461113,8075013,0,485081
"GBR",2025,"GBRr107","Rural",114,2011,0,121
"GBR",2025,"GBRr107","Urban",552185,9715005,0,583598
"GBR",2025,"GBRr102","Rural",28932,524381,0,31501
"GBR",2025,"GBRr102","Urban",382899,6939797,0,416886
"GBR",2025,"GBRr101","Rural",11798,187009,0,11234
"GBR",2025,"GBRr101","Urban",159352,2525941,0,151738
"GBR",2025,"GBRr104","Rural",56497,1016438,0,61059
"GBR",2025,"GBRr104","Urban",220429,3965765,0,238231
"GBR",2025,"GBRr103","Rural",40007,721954,0,43369
"GBR",2025,"GBRr103","Urban",272442,4916363,0,295335
"GBR",2025,"GBRr109","Rural",109864,2014344,0,121005
"GBR",2025,"GBRr109","Urban",207888,3811604,0,228970
"GBR",2030,"GBRr111","Rural",42639,724902,0,41593
"GBR",2030,"GBRr111","Urban",289845,4927596,0,282733
"GBR",2030,"GBRr110","Rural",42753,798139,0,45795
"GBR",2030,"GBRr110","Urban",129901,2425072,0,139144
"GBR",2030,"GBRr113","Rural",50328,920087,0,52792
"GBR",2030,"GBRr113","Urban",274160,5012155,0,287584
"GBR",2030,"GBRr112","Rural",25081,461585,0,26485
"GBR",2030,"GBRr112","Urban",84026,1546399,0,88728
"GBR",2030,"GBRr114","Rural",52114,920087,0,52792
"GBR",2030,"GBRr114","Urban",283892,5012155,0,287584
"GBR",2030,"GBRr106","Rural",80898,1439408,0,82589
"GBR",2030,"GBRr106","Urban",298640,5313697,0,304886
"GBR",2030,"GBRr105","Rural",47023,857050,0,49175
"GBR",2030,"GBRr105","Urban",294682,5370932,0,308170
"GBR",2030,"GBRr108","Rural",78980,1410998,0,80959
"GBR",2030,"GBRr108","Urban",474677,8480224,0,486573
"GBR",2030,"GBRr107","Rural",0,0,0,0
"GBR",2030,"GBRr107","Urban",574154,10269901,0,589260
"GBR",2030,"GBRr102","Rural",22349,407038,0,23355
"GBR",2030,"GBRr102","Urban",393439,7165667,0,411147
"GBR",2030,"GBRr101","Rural",11254,178800,0,10259
"GBR",2030,"GBRr101","Urban",161202,2561200,0,146955
"GBR",2030,"GBRr104","Rural",52442,960888,0,55133
"GBR",2030,"GBRr104","Urban",227115,4161376,0,238769
"GBR",2030,"GBRr103","Rural",38031,695774,0,39922
"GBR",2030,"GBRr103","Urban",275469,5039662,0,289163
"GBR",2030,"GBRr109","Rural",107328,2001644,0,114849
"GBR",2030,"GBRr109","Urban",213888,3988956,0,228876
"GEO",2020,"GEOr111","Rural",43833,148443,0,8978
"GEO",2020,"GEOr111","Urban",32784,111025,0,6715
"GEO",2020,"GEOr110","Rural",53283,178943,0,10823
"GEO",2020,"GEOr110","Urban",2592,8705,0,526
"GEO",2020,"GEOr113","Rural",56643,200597,0,12133
"GEO",2020,"GEOr113","Urban",38290,135602,0,8202
"GEO",2020,"GEOr112","Rural",0,0,0,0
"GEO",2020,"GEOr112","Urban",271121,903367,0,54638
"GEO",2020,"GEOr104","Rural",75144,265394,0,16052
"GEO",2020,"GEOr104","Urban",93422,329947,0,19956
"GEO",2020,"GEOr103","Rural",36992,121070,0,7323
"GEO",2020,"GEOr103","Urban",2048,6704,0,405
"GEO",2020,"GEOr106","Rural",23498,89788,0,5431
"GEO",2020,"GEOr106","Urban",86604,330924,0,20015
"GEO",2020,"GEOr105","Rural",95142,318441,0,19260
"GEO",2020,"GEOr105","Urban",3595,12033,0,728
"GEO",2020,"GEOr102","Rural",69369,223102,0,13494
"GEO",2020,"GEOr102","Urban",37283,119909,0,7252
"GEO",2020,"GEOr108","Rural",14339,46265,0,2798
"GEO",2020,"GEOr108","Urban",0,0,0,0
"GEO",2020,"GEOr107","Rural",5858,21269,0,1286
"GEO",2020,"GEOr107","Urban",25421,92304,0,5583
"GEO",2020,"GEOr109","Rural",69668,233286,0,14110
"GEO",2020,"GEOr109","Urban",40996,137277,0,8303
"GEO",2025,"GEOr111","Rural",38699,138402,0,7214
"GEO",2025,"GEOr111","Urban",31359,112153,0,5846
"GEO",2025,"GEOr110","Rural",45700,172121,0,8971
"GEO",2025,"GEOr110","Urban",2411,9082,0,473
"GEO",2025,"GEOr113","Rural",55441,189133,0,9858
"GEO",2025,"GEOr113","Urban",39725,135519,0,7063
"GEO",2025,"GEOr112","Rural",0,0,0,0
"GEO",2025,"GEOr112","Urban",155838,872337,0,45468
"GEO",2025,"GEOr104","Rural",64864,230400,0,12009
"GEO",2025,"GEOr104","Urban",96984,344492,0,17955
"GEO",2025,"GEOr103","Rural",32894,116370,0,6065
"GEO",2025,"GEOr103","Urban",1983,7015,0,366
"GEO",2025,"GEOr106","Rural",18845,81687,0,4258
"GEO",2025,"GEOr106","Urban",74877,324574,0,16917
"GEO",2025,"GEOr105","Rural",77881,302685,0,15776
"GEO",2025,"GEOr105","Urban",4229,16437,0,857
"GEO",2025,"GEOr102","Rural",62053,208138,0,10848
"GEO",2025,"GEOr102","Urban",36697,123091,0,6416
"GEO",2025,"GEOr108","Rural",12352,44676,0,2329
"GEO",2025,"GEOr108","Urban",0,0,0,0
"GEO",2025,"GEOr107","Rural",4671,19187,0,1000
"GEO",2025,"GEOr107","Urban",22027,90485,0,4716
"GEO",2025,"GEOr109","Rural",62005,217997,0,11362
"GEO",2025,"GEOr109","Urban",39774,139837,0,7289
"GEO",2030,"GEOr111","Rural",32971,127960,0,5965
"GEO",2030,"GEOr111","Urban",29163,113181,0,5276
"GEO",2030,"GEOr110","Rural",42858,164891,0,7686
"GEO",2030,"GEOr110","Urban",2470,9503,0,443
"GEO",2030,"GEOr113","Rural",49490,177178,0,8259
"GEO",2030,"GEOr113","Urban",37785,135275,0,6306
"GEO",2030,"GEOr112","Rural",0,0,0,0
"GEO",2030,"GEOr112","Urban",91516,839558,0,39136
"GEO",2030,"GEOr104","Rural",52208,194904,0,9085
"GEO",2030,"GEOr104","Urban",96000,358386,0,16706
"GEO",2030,"GEOr103","Rural",34466,111384,0,5192
"GEO",2030,"GEOr103","Urban",2279,7365,0,343
"GEO",2030,"GEOr106","Rural",17935,73591,0,3430
"GEO",2030,"GEOr106","Urban",77355,317405,0,14796
"GEO",2030,"GEOr105","Rural",70809,286001,0,13332
"GEO",2030,"GEOr105","Urban",5231,21130,0,985
"GEO",2030,"GEOr102","Rural",56475,192230,0,8961
"GEO",2030,"GEOr102","Urban",37179,126552,0,5899
"GEO",2030,"GEOr108","Rural",11518,42998,0,2004
"GEO",2030,"GEOr108","Urban",0,0,0,0
"GEO",2030,"GEOr107","Rural",4198,17118,0,798
"GEO",2030,"GEOr107","Urban",21686,88433,0,4122
"GEO",2030,"GEOr109","Rural",51526,202017,0,9417
"GEO",2030,"GEOr109","Urban",36313,142371,0,6637
"GHA",2020,"GHAr109","Rural",420600,837037,25101,106558
"GHA",2020,"GHAr109","Urban",6290,12518,375,1594
"GHA",2020,"GHAr108","Rural",1275537,2523309,96234,321226
"GHA",2020,"GHAr108","Urban",270422,534957,20402,68102
"GHA",2020,"GHAr110","Rural",219031,445858,13382,56759
"GHA",2020,"GHAr110","Urban",407492,829488,24896,105597
"GHA",2020,"GHAr105","Rural",234433,473370,12767,60262
"GHA",2020,"GHAr105","Urban",1219001,2461421,66384,313348
"GHA",2020,"GHAr104","Rural",651688,1325192,40574,168702
"GHA",2020,"GHAr104","Urban",602486,1225142,37511,155965
"GHA",2020,"GHAr107","Rural",1041993,2064572,57007,262828
"GHA",2020,"GHAr107","Urban",289582,573768,15843,73043
"GHA",2020,"GHAr106","Rural",864736,1718412,46726,218760
"GHA",2020,"GHAr106","Urban",2011656,3997585,108700,508907
"GHA",2020,"GHAr101","Rural",1232128,2408387,69139,306596
"GHA",2020,"GHAr101","Urban",398431,778796,22357,99144
"GHA",2020,"GHAr103","Rural",154915,313108,7263,39860
"GHA",2020,"GHAr103","Urban",2721446,5500486,127586,700232
"GHA",2020,"GHAr102","Rural",440614,873533,25192,111204
"GHA",2020,"GHAr102","Urban",1078628,2138418,61671,272228
"GHA",2025,"GHAr109","Rural",444767,888655,16606,105693
"GHA",2025,"GHAr109","Urban",6740,13467,252,1602
"GHA",2025,"GHAr108","Rural",1408867,2796602,68949,332616
"GHA",2025,"GHAr108","Urban",300656,596803,14714,70981
"GHA",2025,"GHAr110","Rural",218093,449357,8143,53445
"GHA",2025,"GHAr110","Urban",421830,869136,15750,103371
"GHA",2025,"GHAr105","Rural",193376,408350,6671,48567
"GHA",2025,"GHAr105","Urban",1234511,2606904,42589,310054
"GHA",2025,"GHAr104","Rural",683280,1382802,27795,164465
"GHA",2025,"GHAr104","Urban",671681,1359328,27323,161673
"GHA",2025,"GHAr107","Rural",970465,2050127,33859,243833
"GHA",2025,"GHAr107","Urban",357910,756092,12487,89926
"GHA",2025,"GHAr106","Rural",680255,1436654,23094,170869
"GHA",2025,"GHAr106","Urban",2299250,4855862,78056,577535
"GHA",2025,"GHAr101","Rural",1313639,2663610,46301,316798
"GHA",2025,"GHAr101","Urban",469999,952998,16566,113345
"GHA",2025,"GHAr103","Rural",123268,303927,4466,36148
"GHA",2025,"GHAr103","Urban",2606298,6426026,94432,764284
"GHA",2025,"GHAr102","Rural",438697,886098,15542,105389
"GHA",2025,"GHAr102","Urban",1185655,2394836,42004,284831
"GHA",2030,"GHAr109","Rural",386638,935420,12971,104922
"GHA",2030,"GHAr109","Urban",5924,14332,199,1608
"GHA",2030,"GHAr108","Rural",1522884,3073612,57937,344755
"GHA",2030,"GHAr108","Urban",326768,659510,12432,73975
"GHA",2030,"GHAr110","Rural",180418,450663,5888,50549
"GHA",2030,"GHAr110","Urban",360558,900633,11767,101020
"GHA",2030,"GHAr105","Rural",132883,349460,4136,39198
"GHA",2030,"GHAr105","Urban",1034592,2720802,32199,305182
"GHA",2030,"GHAr104","Rural",668714,1436514,22452,161128
"GHA",2030,"GHAr104","Urban",692036,1486615,23235,166748
"GHA",2030,"GHAr107","Rural",757441,2033267,24041,228064
"GHA",2030,"GHAr107","Urban",344896,925836,10947,103847
"GHA",2030,"GHAr106","Rural",404009,1150822,13107,129083
"GHA",2030,"GHAr106","Urban",2007122,5717298,65116,641287
"GHA",2030,"GHAr101","Rural",1124705,2931096,36861,328770
"GHA",2030,"GHAr101","Urban",436377,1137244,14302,127560
"GHA",2030,"GHAr103","Rural",92350,291238,3233,32667
"GHA",2030,"GHAr103","Urban",2355215,7427522,82439,833116
"GHA",2030,"GHAr102","Rural",349931,898035,11440,100729
"GHA",2030,"GHAr102","Urban",1030829,2645433,33699,296728
"GIN",2020,"GINr101","Rural",979189,1315961,64761,188129
"GIN",2020,"GINr101","Urban",12259,16475,811,2355
"GIN",2020,"GINr103","Rural",860889,1204827,74661,172241
"GIN",2020,"GINr103","Urban",46295,64791,4015,9262
"GIN",2020,"GINr102","Rural",974,1549,49,221
"GIN",2020,"GINr102","Urban",1214216,1931226,61003,276086
"GIN",2020,"GINr108","Rural",554269,802008,41054,114654
"GIN",2020,"GINr108","Urban",970059,1403642,71851,200663
"GIN",2020,"GINr105","Rural",454484,672418,36149,96128
"GIN",2020,"GINr105","Urban",843523,1248010,67093,178414
"GIN",2020,"GINr104","Rural",1320837,1831683,105908,261856
"GIN",2020,"GINr104","Urban",5112,7089,410,1013
"GIN",2020,"GINr107","Rural",362045,537612,31814,76857
"GIN",2020,"GINr107","Urban",418496,621438,36774,88840
"GIN",2020,"GINr106","Rural",442757,665435,39693,95130
"GIN",2020,"GINr106","Urban",435789,654962,39068,93633
"GIN",2025,"GINr101","Rural",682989,1306095,44360,173071
"GIN",2025,"GINr101","Urban",34235,65469,2224,8675
"GIN",2025,"GINr103","Rural",701027,1345212,60949,178254
"GIN",2025,"GINr103","Urban",37655,72257,3274,9575
"GIN",2025,"GINr102","Rural",724,1418,32,188
"GIN",2025,"GINr102","Urban",955507,1870634,42006,247878
"GIN",2025,"GINr108","Rural",337891,682526,22888,90442
"GIN",2025,"GINr108","Urban",811962,1640127,55001,217333
"GIN",2025,"GINr105","Rural",308244,608506,23652,80633
"GIN",2025,"GINr105","Urban",744386,1469496,57118,194723
"GIN",2025,"GINr104","Rural",1035606,1946711,79051,257959
"GIN",2025,"GINr104","Urban",12803,24067,977,3189
"GIN",2025,"GINr107","Rural",322434,649494,27761,86065
"GIN",2025,"GINr107","Urban",381296,768062,32829,101776
"GIN",2025,"GINr106","Rural",373546,760696,32137,100800
"GIN",2025,"GINr106","Urban",367846,749087,31646,99262
"GIN",2030,"GINr101","Rural",577953,1287551,35185,158555
"GIN",2030,"GINr101","Urban",49488,110248,3013,13576
"GIN",2030,"GINr103","Rural",679321,1486950,57034,183110
"GIN",2030,"GINr103","Urban",36452,79790,3060,9826
"GIN",2030,"GINr102","Rural",539,1287,24,158
"GIN",2030,"GINr102","Urban",749712,1791385,33327,220600
"GIN",2030,"GINr108","Rural",240803,563387,14473,69378
"GIN",2030,"GINr108","Urban",794330,1858425,47742,228856
"GIN",2030,"GINr105","Rural",239595,539172,17579,66396
"GIN",2030,"GINr105","Urban",749790,1687291,55013,207781
"GIN",2030,"GINr104","Rural",959403,2050717,67965,252536
"GIN",2030,"GINr104","Urban",19126,40882,1355,5034
"GIN",2030,"GINr107","Rural",338247,776456,27794,95617
"GIN",2030,"GINr107","Urban",408127,936869,33536,115371
"GIN",2030,"GINr106","Rural",371519,860654,29898,105985
"GIN",2030,"GINr106","Urban",366006,847884,29454,104413
"GMB",2020,"GMBr103","Rural",108548,247398,8775,34597
"GMB",2020,"GMBr103","Urban",300007,683764,24254,95619
"GMB",2020,"GMBr102","Rural",0,0,0,0
"GMB",2020,"GMBr102","Urban",225500,507643,12251,70990
"GMB",2020,"GMBr108","Rural",56355,127729,5263,17862
"GMB",2020,"GMBr108","Urban",95820,217179,8949,30371
"GMB",2020,"GMBr105","Rural",105064,232699,8426,32541
"GMB",2020,"GMBr105","Urban",35823,79341,2873,11095
"GMB",2020,"GMBr104","Rural",45980,103592,3912,14487
"GMB",2020,"GMBr104","Urban",15602,35152,1327,4916
"GMB",2020,"GMBr106","Rural",66135,146299,6312,20459
"GMB",2020,"GMBr106","Urban",7786,17224,743,2409
"GMB",2025,"GMBr103","Rural",85520,281632,7199,35751
"GMB",2025,"GMBr103","Urban",235511,775574,19824,98454
"GMB",2025,"GMBr102","Rural",0,0,0,0
"GMB",2025,"GMBr102","Urban",194085,535052,9613,67921
"GMB",2025,"GMBr108","Rural",44232,133083,3747,16894
"GMB",2025,"GMBr108","Urban",81219,244368,6880,31021
"GMB",2025,"GMBr105","Rural",82585,244764,6221,31071
"GMB",2025,"GMBr105","Urban",33069,98009,2491,12442
"GMB",2025,"GMBr104","Rural",36923,109995,2845,13963
"GMB",2025,"GMBr104","Urban",12539,37354,966,4742
"GMB",2025,"GMBr106","Rural",47458,137981,4145,17516
"GMB",2025,"GMBr106","Urban",13435,39060,1173,4958
"GMB",2030,"GMBr103","Rural",56237,315954,6809,36825
"GMB",2030,"GMBr103","Urban",154406,867499,18696,101108
"GMB",2030,"GMBr102","Rural",0,0,0,0
"GMB",2030,"GMBr102","Urban",167697,556177,8670,64823
"GMB",2030,"GMBr108","Rural",28041,137735,3117,16053
"GMB",2030,"GMBr108","Urban",54932,269819,6106,31448
"GMB",2030,"GMBr105","Rural",56052,255561,5351,29786
"GMB",2030,"GMBr105","Urban",25431,115950,2428,13514
"GMB",2030,"GMBr104","Rural",25361,115231,2403,13430
"GMB",2030,"GMBr104","Urban",8618,39159,817,4564
"GMB",2030,"GMBr106","Rural",28342,129352,3175,15076
"GMB",2030,"GMBr106","Urban",13095,59765,1467,6966
"GNB",2020,"GNBr102","Rural",57054,76095,2980,10412
"GNB",2020,"GNBr102","Urban",456,608,24,83
"GNB",2020,"GNBr101","Rural",107002,132961,5361,18193
"GNB",2020,"GNBr101","Urban",1289,1602,65,219
"GNB",2020,"GNBr104","Rural",2184,3407,120,466
"GNB",2020,"GNBr104","Urban",87058,135789,4764,18580
"GNB",2020,"GNBr103","Rural",115323,192927,8461,26398
"GNB",2020,"GNBr103","Urban",78666,131603,5771,18007
"GNB",2020,"GNBr109","Rural",5754,8777,247,1201
"GNB",2020,"GNBr109","Urban",393953,600894,16877,82221
"GNB",2020,"GNBr106","Rural",91674,148836,6728,20365
"GNB",2020,"GNBr106","Urban",41227,66933,3026,9158
"GNB",2020,"GNBr105","Rural",25196,32944,1123,4508
"GNB",2020,"GNBr105","Urban",6424,8399,286,1149
"GNB",2020,"GNBr108","Rural",63901,105069,3889,14377
"GNB",2020,"GNBr108","Urban",51332,84402,3124,11549
"GNB",2020,"GNBr107","Rural",136160,211795,9862,28980
"GNB",2020,"GNBr107","Urban",6966,10835,505,1483
"GNB",2025,"GNBr102","Rural",56289,86442,2206,10814
"GNB",2025,"GNBr102","Urban",440,676,17,85
"GNB",2025,"GNBr101","Rural",98329,150898,4040,18877
"GNB",2025,"GNBr101","Urban",1167,1791,48,224
"GNB",2025,"GNBr104","Rural",1810,2965,66,371
"GNB",2025,"GNBr104","Urban",89401,146418,3256,18317
"GNB",2025,"GNBr103","Rural",104458,176754,4881,22112
"GNB",2025,"GNBr103","Urban",100298,169716,4687,21231
"GNB",2025,"GNBr109","Rural",5510,9898,176,1238
"GNB",2025,"GNBr109","Urban",373327,670693,11945,83902
"GNB",2025,"GNBr106","Rural",94017,155970,4439,19512
"GNB",2025,"GNBr106","Urban",44453,73746,2099,9225
"GNB",2025,"GNBr105","Rural",17532,29086,658,3639
"GNB",2025,"GNBr105","Urban",7080,11746,266,1469
