"ISO3","YEAR","GDLCODE","GEO_AREA","fies","population","stunting","u5pop"
"ARG",2020,"ARGr109","urban",291346,2184403,0,2719172
"ARG",2020,"ARGr110","rural",24595,164830,0,162970
"ARG",2020,"ARGr110","urban",474380,3179167,0,3143286
"ARG",2020,"ARGr111","rural",38481,233187,0,307527
"ARG",2020,"ARGr111","urban",375230,2273831,0,2998729
"ARG",2025,"ARGr101","rural",0,0,0,0
"ARG",2025,"ARGr101","urban",442516,3481424,0,3213657
"ARG",2025,"ARGr102","rural",36657,272941,0,49009
"ARG",2025,"ARGr102","urban",2367024,17624464,0,3164648
"ARG",2025,"ARGr103","rural",31585,254362,0,583755
"ARG",2025,"ARGr103","urban",142295,1145938,0,2629902
"ARG",2025,"ARGr104","rural",12042,90235,0,80590
"ARG",2025,"ARGr104","urban",468159,3508031,0,3133067
"ARG",2025,"ARGr105","rural",34100,233098,10074,202936
"ARG",2025,"ARGr105","urban",505900,3458190,149456,3010720
"ARG",2025,"ARGr106","rural",29019,166306,16921,309708
"ARG",2025,"ARGr106","urban",272098,1559352,158655,2903949
"ARG",2025,"ARGr107","rural",98043,884328,0,1246347
"ARG",2025,"ARGr107","urban",154758,1395877,0,1967310
"ARG",2025,"ARGr108","rural",35304,245040,47044,376762
"ARG",2025,"ARGr108","urban",265831,1845072,354227,2836895
"ARG",2025,"ARGr109","rural",49105,401029,0,470443
"ARG",2025,"ARGr109","urban",286337,2338453,0,2743214
"ARG",2025,"ARGr110","rural",21168,153952,0,143444
"ARG",2025,"ARGr110","urban",453062,3295116,0,3070213
"ARG",2025,"ARGr111","rural",32416,213064,0,264799
"ARG",2025,"ARGr111","urban",360990,2372727,0,2948858
"ARG",2030,"ARGr101","rural",0,0,0,0
"ARG",2030,"ARGr101","urban",421053,3575628,0,3129167
"ARG",2030,"ARGr102","rural",29924,240561,0,40951
"ARG",2030,"ARGr102","urban",2256626,18141128,0,3088215
"ARG",2030,"ARGr103","rural",28588,248913,0,541576
"ARG",2030,"ARGr103","urban",136592,1189278,0,2587590
"ARG",2030,"ARGr104","rural",10347,83570,0,70760
"ARG",2030,"ARGr104","urban",447225,3612062,0,3058406
"ARG",2030,"ARGr105","rural",23392,172735,6110,142573
"ARG",2030,"ARGr105","urban",490019,3618435,127997,2986594
"ARG",2030,"ARGr106","rural",24695,152499,11554,269244
"ARG",2030,"ARGr106","urban",262311,1619853,122727,2859923
"ARG",2030,"ARGr107","rural",89008,869291,0,1161514
"ARG",2030,"ARGr107","urban",150783,1472614,0,1967652
"ARG",2030,"ARGr108","rural",28976,217275,30734,316719
"ARG",2030,"ARGr108","urban",257304,1929393,272919,2812448
"ARG",2030,"ARGr109","rural",37150,328563,0,365413
"ARG",2030,"ARGr109","urban",280976,2485046,0,2763754
"ARG",2030,"ARGr110","rural",18143,142419,0,125805
"ARG",2030,"ARGr110","urban",433134,3399977,0,3003361
"ARG",2030,"ARGr111","rural",27087,192093,0,226335
"ARG",2030,"ARGr111","urban",347407,2463667,0,2902832
"ARM",2020,"ARMr101","rural",23064,151032,0,165430
"ARM",2020,"ARMr101","urban",2248,14720,0,16123
"ARM",2020,"ARMr102","rural",7386,48515,0,30027
"ARM",2020,"ARMr102","urban",37270,244822,0,151526
"ARM",2020,"ARMr103","rural",517,3125,0,2039
"ARM",2020,"ARMr103","urban",45520,275106,0,179514
"ARM",2020,"ARMr104","rural",39179,233854,0,170640
"ARM",2020,"ARMr104","urban",2506,14956,0,10913
"ARM",2020,"ARMr105","rural",29746,182502,0,164552
"ARM",2020,"ARMr105","urban",3073,18855,0,17001
"ARM",2020,"ARMr106","rural",11899,91480,0,48680
"ARM",2020,"ARMr106","urban",32477,249697,0,132873
"ARM",2020,"ARMr107","rural",30476,216261,0,154039
"ARM",2020,"ARMr107","urban",5444,38628,0,27514
"ARM",2020,"ARMr108","rural",20399,133248,16806,168027
"ARM",2020,"ARMr108","urban",1642,10726,1353,13526
"ARM",2020,"ARMr109","rural",9029,60683,0,179266
"ARM",2020,"ARMr109","urban",115,774,0,2287
"ARM",2020,"ARMr110","rural",22517,141507,0,172541
"ARM",2020,"ARMr110","urban",1176,7391,0,9012
"ARM",2020,"ARMr111","rural",0,0,0,0
"ARM",2020,"ARMr111","urban",127190,905697,0,181553
"ARM",2025,"ARMr101","rural",21338,166196,0,145230
"ARM",2025,"ARMr101","urban",2396,18664,0,16309
"ARM",2025,"ARMr102","rural",5357,39700,0,20577
"ARM",2025,"ARMr102","urban",36695,271961,0,140962
"ARM",2025,"ARMr103","rural",462,3148,0,1832
"ARM",2025,"ARMr103","urban",40289,274371,0,159707
"ARM",2025,"ARMr104","rural",39887,246223,0,151330
"ARM",2025,"ARMr104","urban",2691,16610,0,10209
"ARM",2025,"ARMr105","rural",24801,158243,0,145553
"ARM",2025,"ARMr105","urban",2724,17380,0,15986
"ARM",2025,"ARMr106","rural",8926,75578,0,32932
"ARM",2025,"ARMr106","urban",34859,295151,0,128607
"ARM",2025,"ARMr107","rural",25391,205326,0,135869
"ARM",2025,"ARMr107","urban",4797,38793,0,25670
"ARM",2025,"ARMr108","rural",19743,139031,12989,148811
"ARM",2025,"ARMr108","urban",1689,11891,1111,12728
"ARM",2025,"ARMr109","rural",7510,56404,0,159391
"ARM",2025,"ARMr109","urban",101,760,0,2148
"ARM",2025,"ARMr110","rural",19979,141187,0,153174
"ARM",2025,"ARMr110","urban",1091,7710,0,8365
"ARM",2025,"ARMr111","rural",0,0,0,0
"ARM",2025,"ARMr111","urban",108852,827108,0,161539
"ARM",2030,"ARMr101","rural",19978,182062,0,133904
"ARM",2030,"ARMr101","urban",2582,23533,0,17308
"ARM",2030,"ARMr102","rural",3547,29180,0,13358
"ARM",2030,"ARMr102","urban",36608,301140,0,137854
"ARM",2030,"ARMr103","rural",419,3165,0,1732
"ARM",2030,"ARMr103","urban",36155,273160,0,149480
"ARM",2030,"ARMr104","rural",41183,258583,0,141145
"ARM",2030,"ARMr104","urban",2937,18443,0,10067
"ARM",2030,"ARMr105","rural",20974,136762,0,135358
"ARM",2030,"ARMr105","urban",2457,16018,0,15854
"ARM",2030,"ARMr106","rural",5899,54094,0,20369
"ARM",2030,"ARMr106","urban",37890,347473,0,130842
"ARM",2030,"ARMr107","rural",21434,194433,0,125972
"ARM",2030,"ARMr107","urban",4294,38956,0,25239
"ARM",2030,"ARMr108","rural",19380,144706,10537,138580
